candidate_id,req_id,stage,entered_date,exited_date,outcome
CAN01652,REQ0018,Application Received,2022-04-14,2022-04-14,Passed
CAN01652,REQ0018,CV Screening,2022-04-14,2022-04-20,Passed
CAN01652,REQ0018,Written Test,2022-04-20,2022-04-29,Absent
CAN01653,REQ0018,Application Received,2022-04-17,2022-04-17,Passed
CAN01653,REQ0018,CV Screening,2022-04-17,2022-04-24,Passed
CAN01653,REQ0018,Written Test,2022-04-24,2022-05-03,Absent
CAN01654,REQ0018,Application Received,2022-04-07,2022-04-07,Passed
CAN01654,REQ0018,CV Screening,2022-04-07,2022-04-16,Duplicate application
CAN01655,REQ0018,Application Received,2022-04-21,2022-04-21,Passed
CAN01655,REQ0018,CV Screening,2022-04-21,2022-04-26,Duplicate application
CAN01656,REQ0018,Application Received,2022-04-15,2022-04-15,Passed
CAN01656,REQ0018,CV Screening,2022-04-15,2022-04-18,Not matching JD
CAN01657,REQ0018,Application Received,2022-04-17,2022-04-17,Passed
CAN01657,REQ0018,CV Screening,2022-04-17,2022-04-23,Duplicate application
CAN01658,REQ0018,Application Received,2022-04-07,2022-04-07,Passed
CAN01658,REQ0018,CV Screening,2022-04-07,2022-04-13,Incomplete CV
CAN01659,REQ0018,Application Received,2022-04-08,2022-04-08,Passed
CAN01659,REQ0018,CV Screening,2022-04-08,2022-04-18,Under-qualified
CAN01660,REQ0019,Application Received,2022-12-24,2022-12-24,Passed
CAN01660,REQ0019,CV Screening,2022-12-24,2023-01-03,Over-qualified
CAN01661,REQ0019,Application Received,2022-12-14,2022-12-14,Passed
CAN01661,REQ0019,CV Screening,2022-12-14,2022-12-24,Under-qualified
CAN01662,REQ0019,Application Received,2022-12-11,2022-12-11,Passed
CAN01662,REQ0019,CV Screening,2022-12-11,2022-12-18,Over-qualified
CAN01663,REQ0019,Application Received,2022-12-07,2022-12-07,Passed
CAN01663,REQ0019,CV Screening,2022-12-07,2022-12-13,Incomplete CV
CAN01664,REQ0019,Application Received,2022-12-21,2022-12-21,Passed
CAN01664,REQ0019,CV Screening,2022-12-21,2022-12-26,Not matching JD
CAN01665,REQ0019,Application Received,2022-12-06,2022-12-06,Passed
CAN01665,REQ0019,CV Screening,2022-12-06,2022-12-12,Not matching JD
CAN01666,REQ0019,Application Received,2022-12-22,2022-12-22,Passed
CAN01666,REQ0019,CV Screening,2022-12-22,2022-12-29,Passed
CAN01666,REQ0019,Written Test,2022-12-29,2023-01-11,Passed
CAN01666,REQ0019,Interview,2023-01-11,2023-01-21,Passed
CAN01666,REQ0019,Reference Check,2023-01-21,2023-01-28,Passed
CAN01666,REQ0019,Offer & Approval,2023-01-28,2023-02-12,Accepted
CAN01666,REQ0019,Onboarding,2023-02-12,2023-03-01,Completed
CAN01667,REQ0019,Application Received,2022-12-13,2022-12-13,Passed
CAN01667,REQ0019,CV Screening,2022-12-13,2022-12-16,Incomplete CV
CAN01668,REQ0019,Application Received,2022-12-21,2022-12-21,Passed
CAN01668,REQ0019,CV Screening,2022-12-21,2022-12-29,Under-qualified
CAN01669,REQ0019,Application Received,2022-12-08,2022-12-08,Passed
CAN01669,REQ0019,CV Screening,2022-12-08,2022-12-15,Not matching JD
CAN01670,REQ0019,Application Received,2022-12-18,2022-12-18,Passed
CAN01670,REQ0019,CV Screening,2022-12-18,2022-12-21,Passed
CAN01670,REQ0019,Written Test,2022-12-21,2022-12-28,Failed aptitude
CAN01671,REQ0019,Application Received,2022-12-12,2022-12-12,Passed
CAN01671,REQ0019,CV Screening,2022-12-12,2022-12-16,Under-qualified
CAN01672,REQ0019,Application Received,2022-12-10,2022-12-10,Passed
CAN01672,REQ0019,CV Screening,2022-12-10,2022-12-20,Under-qualified
CAN01673,REQ0019,Application Received,2022-12-07,2022-12-07,Passed
CAN01673,REQ0019,CV Screening,2022-12-07,2022-12-13,Passed
CAN01673,REQ0019,Written Test,2022-12-13,2022-12-25,Below cutoff score
CAN01674,REQ0019,Application Received,2022-12-13,2022-12-13,Passed
CAN01674,REQ0019,CV Screening,2022-12-13,2022-12-23,Over-qualified
CAN01675,REQ0019,Application Received,2022-12-10,2022-12-10,Passed
CAN01675,REQ0019,CV Screening,2022-12-10,2022-12-14,Over-qualified
CAN01676,REQ0019,Application Received,2022-12-06,2022-12-06,Passed
CAN01676,REQ0019,CV Screening,2022-12-06,2022-12-10,Incomplete CV
CAN01677,REQ0019,Application Received,2022-12-21,2022-12-21,Passed
CAN01677,REQ0019,CV Screening,2022-12-21,2022-12-30,Not matching JD
CAN01678,REQ0019,Application Received,2022-12-24,2022-12-24,Passed
CAN01678,REQ0019,CV Screening,2022-12-24,2023-01-01,Not matching JD
CAN01679,REQ0019,Application Received,2022-12-22,2022-12-22,Passed
CAN01679,REQ0019,CV Screening,2022-12-22,2022-12-26,Under-qualified
CAN01680,REQ0019,Application Received,2022-12-25,2022-12-25,Passed
CAN01680,REQ0019,CV Screening,2022-12-25,2023-01-03,Incomplete CV
CAN01681,REQ0019,Application Received,2022-12-08,2022-12-08,Passed
CAN01681,REQ0019,CV Screening,2022-12-08,2022-12-15,Passed
CAN01681,REQ0019,Written Test,2022-12-15,2022-12-21,Failed aptitude
CAN01682,REQ0019,Application Received,2022-12-16,2022-12-16,Passed
CAN01682,REQ0019,CV Screening,2022-12-16,2022-12-20,Passed
CAN01682,REQ0019,Written Test,2022-12-20,2022-12-27,Absent
CAN01683,REQ0019,Application Received,2022-12-25,2022-12-25,Passed
CAN01683,REQ0019,CV Screening,2022-12-25,2023-01-04,Passed
CAN01683,REQ0019,Written Test,2023-01-04,2023-01-09,Below cutoff score
CAN01684,REQ0019,Application Received,2022-12-06,2022-12-06,Passed
CAN01684,REQ0019,CV Screening,2022-12-06,2022-12-12,Under-qualified
CAN01685,REQ0019,Application Received,2022-12-15,2022-12-15,Passed
CAN01685,REQ0019,CV Screening,2022-12-15,2022-12-20,Under-qualified
CAN01686,REQ0019,Application Received,2022-12-09,2022-12-09,Passed
CAN01686,REQ0019,CV Screening,2022-12-09,2022-12-12,Not matching JD
CAN01687,REQ0019,Application Received,2022-12-19,2022-12-19,Passed
CAN01687,REQ0019,CV Screening,2022-12-19,2022-12-25,Not matching JD
CAN01688,REQ0019,Application Received,2022-12-09,2022-12-09,Passed
CAN01688,REQ0019,CV Screening,2022-12-09,2022-12-15,Over-qualified
CAN01689,REQ0019,Application Received,2022-12-07,2022-12-07,Passed
CAN01689,REQ0019,CV Screening,2022-12-07,2022-12-10,Duplicate application
CAN01690,REQ0019,Application Received,2022-12-16,2022-12-16,Passed
CAN01690,REQ0019,CV Screening,2022-12-16,2022-12-25,Under-qualified
CAN01691,REQ0019,Application Received,2022-12-09,2022-12-09,Passed
CAN01691,REQ0019,CV Screening,2022-12-09,2022-12-12,Not matching JD
CAN01692,REQ0019,Application Received,2022-12-08,2022-12-08,Passed
CAN01692,REQ0019,CV Screening,2022-12-08,2022-12-13,Duplicate application
CAN01693,REQ0019,Application Received,2022-12-22,2022-12-22,Passed
CAN01693,REQ0019,CV Screening,2022-12-22,2022-12-30,Not matching JD
CAN01694,REQ0019,Application Received,2022-12-07,2022-12-07,Passed
CAN01694,REQ0019,CV Screening,2022-12-07,2022-12-14,Not matching JD
CAN01695,REQ0019,Application Received,2022-12-15,2022-12-15,Passed
CAN01695,REQ0019,CV Screening,2022-12-15,2022-12-23,Duplicate application
CAN01696,REQ0019,Application Received,2022-12-12,2022-12-12,Passed
CAN01696,REQ0019,CV Screening,2022-12-12,2022-12-18,Duplicate application
CAN01697,REQ0019,Application Received,2022-12-26,2022-12-26,Passed
CAN01697,REQ0019,CV Screening,2022-12-26,2023-01-01,Incomplete CV
CAN01698,REQ0019,Application Received,2022-12-24,2022-12-24,Passed
CAN01698,REQ0019,CV Screening,2022-12-24,2022-12-27,Over-qualified
CAN01699,REQ0019,Application Received,2022-12-06,2022-12-06,Passed
CAN01699,REQ0019,CV Screening,2022-12-06,2022-12-09,Passed
CAN01699,REQ0019,Written Test,2022-12-09,2022-12-17,Failed aptitude
CAN01700,REQ0019,Application Received,2022-12-08,2022-12-08,Passed
CAN01700,REQ0019,CV Screening,2022-12-08,2022-12-15,Duplicate application
CAN01701,REQ0019,Application Received,2022-12-18,2022-12-18,Passed
CAN01701,REQ0019,CV Screening,2022-12-18,2022-12-26,Over-qualified
CAN01702,REQ0019,Application Received,2022-12-24,2022-12-24,Passed
CAN01702,REQ0019,CV Screening,2022-12-24,2022-12-30,Under-qualified
CAN01703,REQ0019,Application Received,2022-12-21,2022-12-21,Passed
CAN01703,REQ0019,CV Screening,2022-12-21,2022-12-30,Passed
CAN01703,REQ0019,Written Test,2022-12-30,2023-01-06,Passed
CAN01703,REQ0019,Interview,2023-01-06,2023-01-23,Poor communication
CAN01704,REQ0019,Application Received,2022-12-20,2022-12-20,Passed
CAN01704,REQ0019,CV Screening,2022-12-20,2022-12-24,Not matching JD
CAN01705,REQ0019,Application Received,2022-12-25,2022-12-25,Passed
CAN01705,REQ0019,CV Screening,2022-12-25,2022-12-31,Passed
CAN01705,REQ0019,Written Test,2022-12-31,2023-01-14,Passed
CAN01705,REQ0019,Interview,2023-01-14,2023-01-24,Passed
CAN01705,REQ0019,Reference Check,2023-01-24,2023-02-02,Passed
CAN01705,REQ0019,Offer & Approval,2023-02-02,2023-02-14,Relocation issue
CAN01706,REQ0019,Application Received,2022-12-13,2022-12-13,Passed
CAN01706,REQ0019,CV Screening,2022-12-13,2022-12-21,Not matching JD
CAN01707,REQ0019,Application Received,2022-12-11,2022-12-11,Passed
CAN01707,REQ0019,CV Screening,2022-12-11,2022-12-15,Incomplete CV
CAN01708,REQ0019,Application Received,2022-12-06,2022-12-06,Passed
CAN01708,REQ0019,CV Screening,2022-12-06,2022-12-15,Not matching JD
CAN01709,REQ0019,Application Received,2022-12-22,2022-12-22,Passed
CAN01709,REQ0019,CV Screening,2022-12-22,2022-12-29,Passed
CAN01709,REQ0019,Written Test,2022-12-29,2023-01-04,Failed aptitude
CAN01710,REQ0019,Application Received,2022-12-15,2022-12-15,Passed
CAN01710,REQ0019,CV Screening,2022-12-15,2022-12-23,Over-qualified
CAN01711,REQ0019,Application Received,2022-12-07,2022-12-07,Passed
CAN01711,REQ0019,CV Screening,2022-12-07,2022-12-12,Incomplete CV
CAN01712,REQ0019,Application Received,2022-12-20,2022-12-20,Passed
CAN01712,REQ0019,CV Screening,2022-12-20,2022-12-28,Incomplete CV
CAN01713,REQ0019,Application Received,2022-12-15,2022-12-15,Passed
CAN01713,REQ0019,CV Screening,2022-12-15,2022-12-25,Under-qualified
CAN01714,REQ0019,Application Received,2022-12-16,2022-12-16,Passed
CAN01714,REQ0019,CV Screening,2022-12-16,2022-12-26,Not matching JD
CAN01715,REQ0019,Application Received,2022-12-13,2022-12-13,Passed
CAN01715,REQ0019,CV Screening,2022-12-13,2022-12-22,Passed
CAN01715,REQ0019,Written Test,2022-12-22,2023-01-04,Below cutoff score
CAN01716,REQ0019,Application Received,2022-12-12,2022-12-12,Passed
CAN01716,REQ0019,CV Screening,2022-12-12,2022-12-19,Over-qualified
CAN01717,REQ0019,Application Received,2022-12-23,2022-12-23,Passed
CAN01717,REQ0019,CV Screening,2022-12-23,2022-12-27,Incomplete CV
CAN01718,REQ0019,Application Received,2022-12-15,2022-12-15,Passed
CAN01718,REQ0019,CV Screening,2022-12-15,2022-12-20,Under-qualified
CAN01719,REQ0019,Application Received,2022-12-20,2022-12-20,Passed
CAN01719,REQ0019,CV Screening,2022-12-20,2022-12-24,Not matching JD
CAN01720,REQ0019,Application Received,2022-12-09,2022-12-09,Passed
CAN01720,REQ0019,CV Screening,2022-12-09,2022-12-19,Over-qualified
CAN01721,REQ0019,Application Received,2022-12-10,2022-12-10,Passed
CAN01721,REQ0019,CV Screening,2022-12-10,2022-12-18,Over-qualified
CAN01722,REQ0019,Application Received,2022-12-22,2022-12-22,Passed
CAN01722,REQ0019,CV Screening,2022-12-22,2022-12-26,Over-qualified
CAN01723,REQ0019,Application Received,2022-12-17,2022-12-17,Passed
CAN01723,REQ0019,CV Screening,2022-12-17,2022-12-27,Passed
CAN01723,REQ0019,Written Test,2022-12-27,2023-01-05,Passed
CAN01723,REQ0019,Interview,2023-01-05,2023-01-12,Passed
CAN01723,REQ0019,Reference Check,2023-01-12,2023-01-21,Passed
CAN01723,REQ0019,Offer & Approval,2023-01-21,2023-02-02,Accepted
CAN01723,REQ0019,Onboarding,2023-02-02,2023-02-28,Completed
CAN01724,REQ0019,Application Received,2022-12-24,2022-12-24,Passed
CAN01724,REQ0019,CV Screening,2022-12-24,2022-12-28,Incomplete CV
CAN01725,REQ0019,Application Received,2022-12-18,2022-12-18,Passed
CAN01725,REQ0019,CV Screening,2022-12-18,2022-12-22,Duplicate application
CAN01726,REQ0019,Application Received,2022-12-19,2022-12-19,Passed
CAN01726,REQ0019,CV Screening,2022-12-19,2022-12-22,Passed
CAN01726,REQ0019,Written Test,2022-12-22,2023-01-05,Absent
CAN01727,REQ0019,Application Received,2022-12-24,2022-12-24,Passed
CAN01727,REQ0019,CV Screening,2022-12-24,2023-01-02,Duplicate application
CAN01728,REQ0019,Application Received,2022-12-11,2022-12-11,Passed
CAN01728,REQ0019,CV Screening,2022-12-11,2022-12-19,Incomplete CV
CAN01729,REQ0019,Application Received,2022-12-15,2022-12-15,Passed
CAN01729,REQ0019,CV Screening,2022-12-15,2022-12-25,Duplicate application
CAN01730,REQ0019,Application Received,2022-12-21,2022-12-21,Passed
CAN01730,REQ0019,CV Screening,2022-12-21,2022-12-24,Under-qualified
CAN01731,REQ0019,Application Received,2022-12-17,2022-12-17,Passed
CAN01731,REQ0019,CV Screening,2022-12-17,2022-12-25,Not matching JD
CAN01732,REQ0019,Application Received,2022-12-24,2022-12-24,Passed
CAN01732,REQ0019,CV Screening,2022-12-24,2023-01-02,Not matching JD
CAN01733,REQ0019,Application Received,2022-12-25,2022-12-25,Passed
CAN01733,REQ0019,CV Screening,2022-12-25,2023-01-04,Duplicate application
CAN01734,REQ0019,Application Received,2022-12-15,2022-12-15,Passed
CAN01734,REQ0019,CV Screening,2022-12-15,2022-12-24,Over-qualified
CAN01735,REQ0019,Application Received,2022-12-06,2022-12-06,Passed
CAN01735,REQ0019,CV Screening,2022-12-06,2022-12-09,Not matching JD
CAN01736,REQ0019,Application Received,2022-12-21,2022-12-21,Passed
CAN01736,REQ0019,CV Screening,2022-12-21,2022-12-29,Over-qualified
CAN01737,REQ0019,Application Received,2022-12-12,2022-12-12,Passed
CAN01737,REQ0019,CV Screening,2022-12-12,2022-12-15,Under-qualified
CAN01738,REQ0019,Application Received,2022-12-25,2022-12-25,Passed
CAN01738,REQ0019,CV Screening,2022-12-25,2023-01-04,Over-qualified
CAN01739,REQ0019,Application Received,2022-12-10,2022-12-10,Passed
CAN01739,REQ0019,CV Screening,2022-12-10,2022-12-17,Passed
CAN01739,REQ0019,Written Test,2022-12-17,2022-12-30,Passed
CAN01739,REQ0019,Interview,2022-12-30,2023-01-06,Poor communication
CAN01740,REQ0019,Application Received,2022-12-22,2022-12-22,Passed
CAN01740,REQ0019,CV Screening,2022-12-22,2022-12-29,Over-qualified
CAN01741,REQ0019,Application Received,2022-12-12,2022-12-12,Passed
CAN01741,REQ0019,CV Screening,2022-12-12,2022-12-20,Under-qualified
CAN01742,REQ0019,Application Received,2022-12-25,2022-12-25,Passed
CAN01742,REQ0019,CV Screening,2022-12-25,2023-01-04,Incomplete CV
CAN01743,REQ0019,Application Received,2022-12-22,2022-12-22,Passed
CAN01743,REQ0019,CV Screening,2022-12-22,2022-12-31,Passed
CAN01743,REQ0019,Written Test,2022-12-31,2023-01-05,Passed
CAN01743,REQ0019,Interview,2023-01-05,2023-01-12,Passed
CAN01743,REQ0019,Reference Check,2023-01-12,2023-01-19,Failed Reference
CAN01744,REQ0019,Application Received,2022-12-12,2022-12-12,Passed
CAN01744,REQ0019,CV Screening,2022-12-12,2022-12-18,Incomplete CV
CAN01745,REQ0019,Application Received,2022-12-26,2022-12-26,Passed
CAN01745,REQ0019,CV Screening,2022-12-26,2023-01-03,Passed
CAN01745,REQ0019,Written Test,2023-01-03,2023-01-08,Passed
CAN01745,REQ0019,Interview,2023-01-08,2023-01-19,Passed
CAN01745,REQ0019,Reference Check,2023-01-19,2023-01-25,Passed
CAN01745,REQ0019,Offer & Approval,2023-01-25,2023-02-09,Accepted
CAN01745,REQ0019,Onboarding,2023-02-09,2023-03-07,Completed
CAN01746,REQ0019,Application Received,2022-12-06,2022-12-06,Passed
CAN01746,REQ0019,CV Screening,2022-12-06,2022-12-11,Over-qualified
CAN01747,REQ0019,Application Received,2022-12-22,2022-12-22,Passed
CAN01747,REQ0019,CV Screening,2022-12-22,2022-12-27,Under-qualified
CAN01748,REQ0019,Application Received,2022-12-23,2022-12-23,Passed
CAN01748,REQ0019,CV Screening,2022-12-23,2022-12-31,Over-qualified
CAN01749,REQ0019,Application Received,2022-12-26,2022-12-26,Passed
CAN01749,REQ0019,CV Screening,2022-12-26,2023-01-02,Under-qualified
CAN01750,REQ0019,Application Received,2022-12-14,2022-12-14,Passed
CAN01750,REQ0019,CV Screening,2022-12-14,2022-12-24,Not matching JD
CAN01751,REQ0019,Application Received,2022-12-23,2022-12-23,Passed
CAN01751,REQ0019,CV Screening,2022-12-23,2023-01-01,Over-qualified
CAN01752,REQ0019,Application Received,2022-12-21,2022-12-21,Passed
CAN01752,REQ0019,CV Screening,2022-12-21,2022-12-25,Incomplete CV
CAN01753,REQ0019,Application Received,2022-12-26,2022-12-26,Passed
CAN01753,REQ0019,CV Screening,2022-12-26,2023-01-05,Passed
CAN01753,REQ0019,Written Test,2023-01-05,2023-01-13,Below cutoff score
CAN01754,REQ0019,Application Received,2022-12-24,2022-12-24,Passed
CAN01754,REQ0019,CV Screening,2022-12-24,2022-12-27,Duplicate application
CAN01755,REQ0019,Application Received,2022-12-24,2022-12-24,Passed
CAN01755,REQ0019,CV Screening,2022-12-24,2022-12-27,Duplicate application
CAN01756,REQ0019,Application Received,2022-12-14,2022-12-14,Passed
CAN01756,REQ0019,CV Screening,2022-12-14,2022-12-20,Passed
CAN01756,REQ0019,Written Test,2022-12-20,2022-12-28,Failed aptitude
CAN01757,REQ0019,Application Received,2022-12-15,2022-12-15,Passed
CAN01757,REQ0019,CV Screening,2022-12-15,2022-12-25,Not matching JD
CAN01758,REQ0019,Application Received,2022-12-07,2022-12-07,Passed
CAN01758,REQ0019,CV Screening,2022-12-07,2022-12-16,Over-qualified
CAN01759,REQ0019,Application Received,2022-12-07,2022-12-07,Passed
CAN01759,REQ0019,CV Screening,2022-12-07,2022-12-10,Duplicate application
CAN01760,REQ0019,Application Received,2022-12-21,2022-12-21,Passed
CAN01760,REQ0019,CV Screening,2022-12-21,2022-12-24,Incomplete CV
CAN01761,REQ0019,Application Received,2022-12-12,2022-12-12,Passed
CAN01761,REQ0019,CV Screening,2022-12-12,2022-12-22,Under-qualified
CAN01762,REQ0019,Application Received,2022-12-06,2022-12-06,Passed
CAN01762,REQ0019,CV Screening,2022-12-06,2022-12-12,Passed
CAN01762,REQ0019,Written Test,2022-12-12,2022-12-17,Passed
CAN01762,REQ0019,Interview,2022-12-17,2023-01-07,Passed
CAN01762,REQ0019,Reference Check,2023-01-07,2023-01-17,Failed Reference
CAN01763,REQ0019,Application Received,2022-12-17,2022-12-17,Passed
CAN01763,REQ0019,CV Screening,2022-12-17,2022-12-25,Duplicate application
CAN01764,REQ0019,Application Received,2022-12-15,2022-12-15,Passed
CAN01764,REQ0019,CV Screening,2022-12-15,2022-12-22,Duplicate application
CAN01765,REQ0019,Application Received,2022-12-25,2022-12-25,Passed
CAN01765,REQ0019,CV Screening,2022-12-25,2023-01-03,Duplicate application
CAN01766,REQ0019,Application Received,2022-12-17,2022-12-17,Passed
CAN01766,REQ0019,CV Screening,2022-12-17,2022-12-23,Not matching JD
CAN01767,REQ0019,Application Received,2022-12-20,2022-12-20,Passed
CAN01767,REQ0019,CV Screening,2022-12-20,2022-12-29,Duplicate application
CAN01768,REQ0019,Application Received,2022-12-20,2022-12-20,Passed
CAN01768,REQ0019,CV Screening,2022-12-20,2022-12-24,Under-qualified
CAN01769,REQ0019,Application Received,2022-12-19,2022-12-19,Passed
CAN01769,REQ0019,CV Screening,2022-12-19,2022-12-25,Duplicate application
CAN01770,REQ0019,Application Received,2022-12-21,2022-12-21,Passed
CAN01770,REQ0019,CV Screening,2022-12-21,2022-12-26,Under-qualified
CAN01771,REQ0019,Application Received,2022-12-09,2022-12-09,Passed
CAN01771,REQ0019,CV Screening,2022-12-09,2022-12-13,Passed
CAN01771,REQ0019,Written Test,2022-12-13,2022-12-26,Passed
CAN01771,REQ0019,Interview,2022-12-26,2023-01-16,Passed
CAN01771,REQ0019,Reference Check,2023-01-16,2023-01-19,Passed
CAN01771,REQ0019,Offer & Approval,2023-01-19,2023-01-24,Accepted
CAN01771,REQ0019,Onboarding,2023-01-24,2023-02-11,Completed
CAN01772,REQ0020,Application Received,2023-10-13,2023-10-13,Passed
CAN01772,REQ0020,CV Screening,2023-10-13,2023-10-22,Incomplete CV
CAN01773,REQ0020,Application Received,2023-10-01,2023-10-01,Passed
CAN01773,REQ0020,CV Screening,2023-10-01,2023-10-05,Under-qualified
CAN01774,REQ0020,Application Received,2023-09-26,2023-09-26,Passed
CAN01774,REQ0020,CV Screening,2023-09-26,2023-10-01,Duplicate application
CAN01775,REQ0020,Application Received,2023-09-26,2023-09-26,Passed
CAN01775,REQ0020,CV Screening,2023-09-26,2023-10-02,Duplicate application
CAN01776,REQ0020,Application Received,2023-10-09,2023-10-09,Passed
CAN01776,REQ0020,CV Screening,2023-10-09,2023-10-13,Incomplete CV
CAN01777,REQ0020,Application Received,2023-10-12,2023-10-12,Passed
CAN01777,REQ0020,CV Screening,2023-10-12,2023-10-18,Passed
CAN01777,REQ0020,Written Test,2023-10-18,2023-10-24,Failed aptitude
CAN01778,REQ0020,Application Received,2023-10-09,2023-10-09,Passed
